Portal,Product Category,Brand,Location,Rating,Discount Level,Price,Orders
Flipkart,Vegetables,Brand C,North,2,Low,113,1480
Flipkart,Vegetables,Brand C,North,2,Medium,254,3629
Flipkart,Vegetables,Brand C,North,2,High,260,3471
Flipkart,Vegetables,Brand C,North,3,Low,202,2982
Flipkart,Vegetables,Brand C,North,3,Medium,371,3975
Flipkart,Vegetables,Brand C,North,3,High,203,306
Flipkart,Vegetables,Brand C,North,4,Low,330,3761
Flipkart,Vegetables,Brand C,North,4,Medium,413,2639
Flipkart,Vegetables,Brand C,North,4,High,212,112
Flipkart,Vegetables,Brand C,North,5,Low,324,2857
Flipkart,Vegetables,Brand C,North,5,Medium,188,2736
Flipkart,Vegetables,Brand C,North,5,High,122,4791
Flipkart,Vegetables,Brand C,South,1,Low,205,3467
Flipkart,Vegetables,Brand C,South,1,Medium,186,3142
Flipkart,Vegetables,Brand C,South,1,High,245,3864
Flipkart,Vegetables,Brand C,South,2,Low,301,4921
Flipkart,Vegetables,Brand C,South,2,Medium,268,4863
Flipkart,Vegetables,Brand C,South,2,High,468,2287
Flipkart,Vegetables,Brand C,South,3,Low,218,3442
Flipkart,Vegetables,Brand C,South,3,Medium,464,2988
Flipkart,Vegetables,Brand C,South,3,High,189,4844
Flipkart,Vegetables,Brand C,South,4,Low,483,1413
Flipkart,Vegetables,Brand C,South,4,Medium,169,4643
Flipkart,Vegetables,Brand C,South,4,High,466,458
Flipkart,Vegetables,Brand C,South,5,Low,164,4611
Flipkart,Vegetables,Brand C,South,5,Medium,329,703
Flipkart,Vegetables,Brand C,South,5,High,322,191
Flipkart,Vegetables,Brand C,East,1,Low,452,4439
Flipkart,Vegetables,Brand C,East,1,Medium,468,3022
Flipkart,Vegetables,Brand C,East,1,High,252,1339
Flipkart,Vegetables,Brand C,East,2,Low,102,4444
Flipkart,Vegetables,Brand C,East,2,Medium,267,3558
Flipkart,Vegetables,Brand C,East,2,High,94,936
Flipkart,Vegetables,Brand C,East,3,Low,361,348
Flipkart,Vegetables,Brand C,East,3,Medium,195,2807
Flipkart,Vegetables,Brand C,East,3,High,414,2834
Flipkart,Vegetables,Brand C,East,4,Low,228,2847
Flipkart,Vegetables,Brand C,East,4,Medium,257,1783
Flipkart,Vegetables,Brand C,East,4,High,186,3801
Flipkart,Vegetables,Brand C,East,5,Low,83,2374
Flipkart,Vegetables,Brand C,East,5,Medium,122,2706
Flipkart,Vegetables,Brand C,East,5,High,430,408
Flipkart,Vegetables,Brand C,West,1,Low,259,2895
Flipkart,Vegetables,Brand C,West,1,Medium,446,4530
Flipkart,Vegetables,Brand C,West,1,High,69,1037
Flipkart,Vegetables,Brand C,West,2,Low,303,3997
Flipkart,Vegetables,Brand C,West,2,Medium,74,3335
Flipkart,Vegetables,Brand C,West,2,High,441,1881
Flipkart,Vegetables,Brand C,West,3,Low,416,933
Flipkart,Vegetables,Brand C,West,3,Medium,425,170
Flipkart,Vegetables,Brand C,West,3,High,92,1738
Flipkart,Vegetables,Brand C,West,4,Low,172,4221
Flipkart,Vegetables,Brand C,West,4,Medium,421,137
Flipkart,Vegetables,Brand C,West,4,High,212,1023
Flipkart,Vegetables,Brand C,West,5,Low,339,318
Flipkart,Vegetables,Brand C,West,5,Medium,336,1298
Flipkart,Vegetables,Brand C,West,5,High,122,2197
Flipkart,Vegetables,Brand D,North,1,Low,107,4125
Flipkart,Vegetables,Brand D,North,1,Medium,440,2468
Flipkart,Vegetables,Brand D,North,1,High,94,2326
Flipkart,Vegetables,Brand D,North,2,Low,355,2163
Flipkart,Vegetables,Brand D,North,2,Medium,329,1835
Flipkart,Vegetables,Brand D,North,2,High,429,408
Flipkart,Vegetables,Brand D,North,3,Low,161,3435
Flipkart,Vegetables,Brand D,North,3,Medium,354,4544
Flipkart,Vegetables,Brand D,North,3,High,144,3882
Flipkart,Vegetables,Brand D,North,4,Low,273,1318
Flipkart,Vegetables,Brand D,North,4,Medium,240,2756
Flipkart,Vegetables,Brand D,North,4,High,438,2134
Flipkart,Vegetables,Brand D,North,5,Low,188,224
Flipkart,Vegetables,Brand D,North,5,Medium,83,3429
Flipkart,Vegetables,Brand D,North,5,High,327,4296
Flipkart,Vegetables,Brand D,South,1,Low,100,4919
Flipkart,Vegetables,Brand D,South,1,Medium,361,4545
Flipkart,Vegetables,Brand D,South,1,High,71,4344
Flipkart,Vegetables,Brand D,South,2,Low,156,218
Flipkart,Vegetables,Brand D,South,2,Medium,139,1999
Flipkart,Vegetables,Brand D,South,2,High,363,4680
Flipkart,Vegetables,Brand D,South,3,Low,173,968
Flipkart,Vegetables,Brand D,South,3,Medium,324,2451
Flipkart,Vegetables,Brand D,South,3,High,457,3951
Flipkart,Vegetables,Brand D,South,4,Low,412,1088
Flipkart,Vegetables,Brand D,South,4,Medium,378,3831
Flipkart,Vegetables,Brand D,South,4,High,138,4525
Flipkart,Vegetables,Brand D,South,5,Low,180,680
Flipkart,Vegetables,Brand D,South,5,Medium,182,2865
Flipkart,Vegetables,Brand D,South,5,High,131,1463
Flipkart,Vegetables,Brand D,East,1,Low,111,4685
Flipkart,Vegetables,Brand D,East,1,Medium,136,1021
Flipkart,Vegetables,Brand D,East,1,High,356,2709
Flipkart,Vegetables,Brand D,East,2,Low,114,2653
Flipkart,Vegetables,Brand D,East,2,Medium,62,2522
Flipkart,Vegetables,Brand D,East,2,High,102,3833
Flipkart,Vegetables,Brand D,East,3,Low,446,4154
Flipkart,Vegetables,Brand D,East,3,Medium,271,2888
Flipkart,Vegetables,Brand D,East,3,High,256,2951
Flipkart,Vegetables,Brand D,East,4,Low,493,440
Flipkart,Vegetables,Brand D,East,4,Medium,94,901
Flipkart,Vegetables,Brand D,East,4,High,393,4850
Flipkart,Vegetables,Brand D,East,5,Low,258,3426
Flipkart,Vegetables,Brand D,East,5,Medium,459,134
Flipkart,Vegetables,Brand D,East,5,High,351,3546
Flipkart,Vegetables,Brand D,West,1,Low,464,2709
Flipkart,Vegetables,Brand D,West,1,Medium,370,1539
Flipkart,Vegetables,Brand D,West,1,High,389,844
Flipkart,Vegetables,Brand D,West,2,Low,245,2686
Flipkart,Vegetables,Brand D,West,2,Medium,472,1131
Flipkart,Vegetables,Brand D,West,2,High,249,1159
Flipkart,Vegetables,Brand D,West,3,Low,87,3930
Flipkart,Vegetables,Brand D,West,3,Medium,317,2188
Flipkart,Vegetables,Brand D,West,3,High,325,4663
Flipkart,Vegetables,Brand D,West,4,Low,435,3388
Flipkart,Vegetables,Brand D,West,4,Medium,90,2624
Flipkart,Vegetables,Brand D,West,4,High,354,3534
Flipkart,Vegetables,Brand D,West,5,Low,469,1297
Flipkart,Vegetables,Brand D,West,5,Medium,182,4457
Flipkart,Vegetables,Brand D,West,5,High,327,2129
Flipkart,Vegetables,Brand E,North,1,Low,251,2476
Flipkart,Vegetables,Brand E,North,1,Medium,422,3830
Flipkart,Vegetables,Brand E,North,1,High,155,1560
Flipkart,Vegetables,Brand E,North,2,Low,393,4761
Flipkart,Vegetables,Brand E,North,2,Medium,256,2253
Flipkart,Vegetables,Brand E,North,2,High,86,4588
Flipkart,Vegetables,Brand E,North,3,Low,455,4464
Flipkart,Vegetables,Brand E,North,3,Medium,186,1524
Flipkart,Vegetables,Brand E,North,3,High,383,3215
Flipkart,Vegetables,Brand E,North,4,Low,239,2042
Flipkart,Vegetables,Brand E,North,4,Medium,415,3539
Flipkart,Vegetables,Brand E,North,4,High,488,3002
Flipkart,Vegetables,Brand E,North,5,Low,175,4774
Flipkart,Vegetables,Brand E,North,5,Medium,143,2385
Flipkart,Vegetables,Brand E,North,5,High,161,3417
Flipkart,Vegetables,Brand E,South,1,Low,398,3932
Flipkart,Vegetables,Brand E,South,1,Medium,238,1162
Flipkart,Vegetables,Brand E,South,1,High,67,3802
Flipkart,Vegetables,Brand E,South,2,Low,434,369
Flipkart,Vegetables,Brand E,South,2,Medium,108,1104
Flipkart,Vegetables,Brand E,South,2,High,123,1004
Flipkart,Vegetables,Brand E,South,3,Low,371,3500
Flipkart,Vegetables,Brand E,South,3,Medium,497,133
Flipkart,Vegetables,Brand E,South,3,High,140,3138
Flipkart,Vegetables,Brand E,South,4,Low,323,4983
Flipkart,Vegetables,Brand E,South,4,Medium,103,2340
Flipkart,Vegetables,Brand E,South,4,High,469,3024
Flipkart,Vegetables,Brand E,South,5,Low,384,107
Flipkart,Vegetables,Brand E,South,5,Medium,220,3832
Flipkart,Vegetables,Brand E,South,5,High,296,2765
Flipkart,Vegetables,Brand E,East,1,Low,428,2182
Flipkart,Vegetables,Brand E,East,1,Medium,480,4226
Flipkart,Vegetables,Brand E,East,1,High,58,4299
Flipkart,Vegetables,Brand E,East,2,Low,371,3305
Flipkart,Vegetables,Brand E,East,2,Medium,390,1022
Flipkart,Vegetables,Brand E,East,2,High,176,1108
Flipkart,Vegetables,Brand E,East,3,Low,399,4648
Flipkart,Vegetables,Brand E,East,3,Medium,71,1876
Flipkart,Vegetables,Brand E,East,3,High,306,2330
Flipkart,Vegetables,Brand E,East,4,Low,427,2829
Flipkart,Vegetables,Brand E,East,4,Medium,265,307
Flipkart,Vegetables,Brand E,East,4,High,411,3107
Flipkart,Vegetables,Brand E,East,5,Low,175,1808
Flipkart,Vegetables,Brand E,East,5,Medium,497,4303
Flipkart,Vegetables,Brand E,East,5,High,218,2582
Flipkart,Vegetables,Brand E,West,1,Low,314,1246
Flipkart,Vegetables,Brand E,West,1,Medium,438,3745
Flipkart,Vegetables,Brand E,West,1,High,329,3878
Flipkart,Vegetables,Brand E,West,2,Low,243,197
Flipkart,Vegetables,Brand E,West,2,Medium,214,2754
Flipkart,Vegetables,Brand E,West,2,High,411,1221
Flipkart,Vegetables,Brand E,West,3,Low,357,2324
Flipkart,Vegetables,Brand E,West,3,Medium,351,1099
Flipkart,Vegetables,Brand E,West,3,High,396,1942
Flipkart,Vegetables,Brand E,West,4,Low,269,1575
Flipkart,Vegetables,Brand E,West,4,Medium,453,3491
Flipkart,Vegetables,Brand E,West,4,High,291,1986
Flipkart,Vegetables,Brand E,West,5,Low,204,1598
Flipkart,Vegetables,Brand E,West,5,Medium,95,4244
Flipkart,Vegetables,Brand E,West,5,High,258,1481
Flipkart,Dairy,Brand A,North,1,Low,431,4905
Flipkart,Dairy,Brand A,North,1,Medium,438,946
Flipkart,Dairy,Brand A,North,1,High,117,656
Flipkart,Dairy,Brand A,North,2,Low,428,4119
Flipkart,Dairy,Brand A,North,2,Medium,192,2168
Flipkart,Dairy,Brand A,North,2,High,125,3668
Flipkart,Dairy,Brand A,North,3,Low,400,4873
Flipkart,Dairy,Brand A,North,3,Medium,450,1756
Flipkart,Dairy,Brand A,North,3,High,377,953
Flipkart,Dairy,Brand A,North,4,Low,459,598
Flipkart,Dairy,Brand A,North,4,Medium,223,1973
Flipkart,Dairy,Brand A,North,4,High,54,3634
Flipkart,Dairy,Brand A,North,5,Low,493,2512
Flipkart,Dairy,Brand A,North,5,Medium,266,1253
Flipkart,Dairy,Brand A,North,5,High,422,3222
Flipkart,Dairy,Brand A,South,1,Low,496,2962
Flipkart,Dairy,Brand A,South,1,Medium,307,1222
Flipkart,Dairy,Brand A,South,1,High,351,1100
Flipkart,Dairy,Brand A,South,2,Low,231,3296
Flipkart,Dairy,Brand A,South,2,Medium,153,3480
Flipkart,Dairy,Brand A,South,2,High,222,3674
Flipkart,Dairy,Brand A,South,3,Low,403,213
Flipkart,Dairy,Brand A,South,3,Medium,84,4227
Flipkart,Dairy,Brand A,South,3,High,97,3521
Flipkart,Dairy,Brand A,South,4,Low,359,138
Flipkart,Dairy,Brand A,South,4,Medium,307,707
Flipkart,Dairy,Brand A,South,4,High,287,2367
Flipkart,Dairy,Brand A,South,5,Low,103,3691
Flipkart,Dairy,Brand A,South,5,Medium,130,834
Flipkart,Dairy,Brand A,South,5,High,72,1755
Flipkart,Dairy,Brand A,East,1,Low,174,1148
Flipkart,Dairy,Brand A,East,1,Medium,180,4213
Flipkart,Dairy,Brand A,East,1,High,479,202
Flipkart,Dairy,Brand A,East,2,Low,188,4647
Flipkart,Dairy,Brand A,East,2,Medium,93,4593
Flipkart,Dairy,Brand A,East,2,High,375,4684
Flipkart,Dairy,Brand A,East,3,Low,333,4584
Flipkart,Dairy,Brand A,East,3,Medium,324,1273
Flipkart,Dairy,Brand A,East,3,High,64,1471
Flipkart,Dairy,Brand A,East,4,Low,145,1847
Flipkart,Dairy,Brand A,East,4,Medium,334,1915
Flipkart,Dairy,Brand A,East,4,High,299,3162
Flipkart,Dairy,Brand A,East,5,Low,192,4754
Flipkart,Dairy,Brand A,East,5,Medium,260,1456
Flipkart,Dairy,Brand A,East,5,High,192,3111
Flipkart,Dairy,Brand A,West,1,Low,477,1192
Flipkart,Dairy,Brand A,West,1,Medium,412,747
Flipkart,Dairy,Brand A,West,1,High,177,3420
Flipkart,Dairy,Brand A,West,2,Low,138,389
Flipkart,Dairy,Brand A,West,2,Medium,298,384
Flipkart,Dairy,Brand A,West,2,High,357,2894
Flipkart,Dairy,Brand A,West,3,Low,225,4363
Flipkart,Dairy,Brand A,West,3,Medium,445,3207
Flipkart,Dairy,Brand A,West,3,High,388,399
Flipkart,Dairy,Brand A,West,4,Low,349,1415
Flipkart,Dairy,Brand A,West,4,Medium,225,4273
Flipkart,Dairy,Brand A,West,4,High,271,1566
Flipkart,Dairy,Brand A,West,5,Low,397,2707
Flipkart,Dairy,Brand A,West,5,Medium,247,4692
Flipkart,Dairy,Brand A,West,5,High,417,4931
Flipkart,Dairy,Brand B,North,1,Low,453,2624
Flipkart,Dairy,Brand B,North,1,Medium,101,4270
Flipkart,Dairy,Brand B,North,1,High,349,3918
Flipkart,Dairy,Brand B,North,2,Low,305,2003
Flipkart,Dairy,Brand B,North,2,Medium,107,4469
Flipkart,Dairy,Brand B,North,2,High,415,3289
Flipkart,Dairy,Brand B,North,3,Low,186,4095
Flipkart,Dairy,Brand B,North,3,Medium,103,1453
Flipkart,Dairy,Brand B,North,3,High,112,1039
Flipkart,Dairy,Brand B,North,4,Low,272,4280
Flipkart,Dairy,Brand B,North,4,Medium,56,746
Flipkart,Dairy,Brand B,North,4,High,485,2400
Flipkart,Dairy,Brand B,North,5,Low,291,2343
Flipkart,Dairy,Brand B,North,5,Medium,115,4670
Flipkart,Dairy,Brand B,North,5,High,412,4135
Flipkart,Dairy,Brand B,South,1,Low,114,3729
Flipkart,Dairy,Brand B,South,1,Medium,246,1088
Flipkart,Dairy,Brand B,South,1,High,251,308
Flipkart,Dairy,Brand B,South,2,Low,343,2447
Flipkart,Dairy,Brand B,South,2,Medium,113,2426
Flipkart,Dairy,Brand B,South,2,High,294,3550
Flipkart,Dairy,Brand B,South,3,Low,379,1741
Flipkart,Dairy,Brand B,South,3,Medium,334,2522
Flipkart,Dairy,Brand B,South,3,High,331,3133
Flipkart,Dairy,Brand B,South,4,Low,181,759
Flipkart,Dairy,Brand B,South,4,Medium,149,3980
Flipkart,Dairy,Brand B,South,4,High,244,3149
Flipkart,Dairy,Brand B,South,5,Low,63,800
Flipkart,Dairy,Brand B,South,5,Medium,384,2086
Flipkart,Dairy,Brand B,South,5,High,152,2912
Flipkart,Dairy,Brand B,East,1,Low,97,266
Flipkart,Dairy,Brand B,East,1,Medium,193,3606
Flipkart,Dairy,Brand B,East,1,High,308,4785
Flipkart,Dairy,Brand B,East,2,Low,73,4632
Flipkart,Dairy,Brand B,East,2,Medium,384,1877
Flipkart,Dairy,Brand B,East,2,High,229,2804
Flipkart,Dairy,Brand B,East,3,Low,142,458
Flipkart,Dairy,Brand B,East,3,Medium,200,4190
Flipkart,Dairy,Brand B,East,3,High,118,608
Flipkart,Dairy,Brand B,East,4,Low,439,2389
Flipkart,Dairy,Brand B,East,4,Medium,230,2474
Flipkart,Dairy,Brand B,East,4,High,139,2776
Flipkart,Dairy,Brand B,East,5,Low,186,3190
Flipkart,Dairy,Brand B,East,5,Medium,222,1513
Flipkart,Dairy,Brand B,East,5,High,251,2450
Flipkart,Dairy,Brand B,West,1,Low,80,861
Flipkart,Dairy,Brand B,West,1,Medium,262,1428
Flipkart,Dairy,Brand B,West,1,High,348,1977
Flipkart,Dairy,Brand B,West,2,Low,177,1365
Flipkart,Dairy,Brand B,West,2,Medium,63,3180
Flipkart,Dairy,Brand B,West,2,High,414,4363
Flipkart,Dairy,Brand B,West,3,Low,498,4724
Flipkart,Dairy,Brand B,West,3,Medium,200,4181
Flipkart,Dairy,Brand B,West,3,High,476,918
Flipkart,Dairy,Brand B,West,4,Low,179,2374
Flipkart,Dairy,Brand B,West,4,Medium,276,1936
Flipkart,Dairy,Brand B,West,4,High,453,3814
Flipkart,Dairy,Brand B,West,5,Low,138,4079
Flipkart,Dairy,Brand B,West,5,Medium,198,771
Flipkart,Dairy,Brand B,West,5,High,86,4546
Flipkart,Dairy,Brand C,North,1,Low,276,2337
Flipkart,Dairy,Brand C,North,1,Medium,484,1492
Flipkart,Dairy,Brand C,North,1,High,283,665
Flipkart,Dairy,Brand C,North,2,Low,83,108
Flipkart,Dairy,Brand C,North,2,Medium,227,4422
Flipkart,Dairy,Brand C,North,2,High,96,2040
Flipkart,Dairy,Brand C,North,3,Low,298,1882
Flipkart,Dairy,Brand C,North,3,Medium,284,2932
Flipkart,Dairy,Brand C,North,3,High,178,2342
Flipkart,Dairy,Brand C,North,4,Low,394,3485
Flipkart,Dairy,Brand C,North,4,Medium,206,1770
Flipkart,Dairy,Brand C,North,4,High,189,3704
Flipkart,Dairy,Brand C,North,5,Low,276,1470
Flipkart,Dairy,Brand C,North,5,Medium,247,476
Flipkart,Dairy,Brand C,North,5,High,110,490
Flipkart,Dairy,Brand C,South,1,Low,54,378
Flipkart,Dairy,Brand C,South,1,Medium,74,3542
Flipkart,Dairy,Brand C,South,1,High,68,3212
Flipkart,Dairy,Brand C,South,2,Low,385,3684
Flipkart,Dairy,Brand C,South,2,Medium,78,181
Flipkart,Dairy,Brand C,South,2,High,388,1917
Flipkart,Dairy,Brand C,South,3,Low,291,2696
Flipkart,Dairy,Brand C,South,3,Medium,482,3841
Flipkart,Dairy,Brand C,South,3,High,285,2335
Flipkart,Dairy,Brand C,South,4,Low,342,1527
Flipkart,Dairy,Brand C,South,4,Medium,301,2058
Flipkart,Dairy,Brand C,South,4,High,403,3404
Flipkart,Dairy,Brand C,South,5,Low,369,605
Flipkart,Dairy,Brand C,South,5,Medium,172,3077
Flipkart,Dairy,Brand C,South,5,High,167,374
Flipkart,Dairy,Brand C,East,1,Low,402,1438
Flipkart,Dairy,Brand C,East,1,Medium,105,4326
Flipkart,Dairy,Brand C,East,1,High,99,2126
Flipkart,Dairy,Brand C,East,2,Low,409,597
Flipkart,Dairy,Brand C,East,2,Medium,410,4515
Flipkart,Dairy,Brand C,East,2,High,449,2892
Flipkart,Dairy,Brand C,East,3,Low,420,4458
Flipkart,Dairy,Brand C,East,3,Medium,347,4740
Flipkart,Dairy,Brand C,East,3,High,253,2811
Flipkart,Dairy,Brand C,East,4,Low,152,4642
Flipkart,Dairy,Brand C,East,4,Medium,51,1427
Flipkart,Dairy,Brand C,East,4,High,309,4069
Flipkart,Dairy,Brand C,East,5,Low,192,2139
Flipkart,Dairy,Brand C,East,5,Medium,432,4561
Flipkart,Dairy,Brand C,East,5,High,181,4873
Flipkart,Dairy,Brand C,West,1,Low,115,2493
Flipkart,Dairy,Brand C,West,1,Medium,367,4561
Flipkart,Dairy,Brand C,West,1,High,338,799
Flipkart,Dairy,Brand C,West,2,Low,125,2942
Flipkart,Dairy,Brand C,West,2,Medium,208,3085
Flipkart,Dairy,Brand C,West,2,High,216,554
Flipkart,Dairy,Brand C,West,3,Low,62,3202
Flipkart,Dairy,Brand C,West,3,Medium,330,341
Flipkart,Dairy,Brand C,West,3,High,420,595
Flipkart,Dairy,Brand C,West,4,Low,194,1249
Flipkart,Dairy,Brand C,West,4,Medium,311,471
Flipkart,Dairy,Brand C,West,4,High,341,270
Flipkart,Dairy,Brand C,West,5,Low,72,2138
Flipkart,Dairy,Brand C,West,5,Medium,331,4267
Flipkart,Dairy,Brand C,West,5,High,266,4614
Flipkart,Dairy,Brand D,North,1,Low,435,4221
Flipkart,Dairy,Brand D,North,1,Medium,70,4903
Flipkart,Dairy,Brand D,North,1,High,369,1697
Flipkart,Dairy,Brand D,North,2,Low,185,2416
Flipkart,Dairy,Brand D,North,2,Medium,242,2171
Flipkart,Dairy,Brand D,North,2,High,234,2687
Flipkart,Dairy,Brand D,North,3,Low,235,3093
Flipkart,Dairy,Brand D,North,3,Medium,385,3022
Flipkart,Dairy,Brand D,North,3,High,397,3384
Flipkart,Dairy,Brand D,North,4,Low,200,4754
Flipkart,Dairy,Brand D,North,4,Medium,362,1806
Flipkart,Dairy,Brand D,North,4,High,411,3303
Flipkart,Dairy,Brand D,North,5,Low,411,3641
Flipkart,Dairy,Brand D,North,5,Medium,156,3471
Flipkart,Dairy,Brand D,North,5,High,276,2755
Flipkart,Dairy,Brand D,South,1,Low,193,1549
Flipkart,Dairy,Brand D,South,1,Medium,112,2274
Flipkart,Dairy,Brand D,South,1,High,163,2692
Flipkart,Dairy,Brand D,South,2,Low,320,1412
Flipkart,Dairy,Brand D,South,2,Medium,319,4592
Flipkart,Dairy,Brand D,South,2,High,230,2774
Flipkart,Dairy,Brand D,South,3,Low,130,2933
Flipkart,Dairy,Brand D,South,3,Medium,433,1596
Flipkart,Dairy,Brand D,South,3,High,270,196
Flipkart,Dairy,Brand D,South,4,Low,181,3033
Flipkart,Dairy,Brand D,South,4,Medium,57,1209
Flipkart,Dairy,Brand D,South,4,High,267,4520
Flipkart,Dairy,Brand D,South,5,Low,457,747
Flipkart,Dairy,Brand D,South,5,Medium,133,314
Flipkart,Dairy,Brand D,South,5,High,326,3796
Flipkart,Dairy,Brand D,East,1,Low,173,4331
Flipkart,Dairy,Brand D,East,1,Medium,442,1203
Flipkart,Dairy,Brand D,East,1,High,328,1438
Flipkart,Dairy,Brand D,East,2,Low,251,4986
Flipkart,Dairy,Brand D,East,2,Medium,275,4136
Flipkart,Dairy,Brand D,East,2,High,152,4160
Flipkart,Dairy,Brand D,East,3,Low,439,664
Flipkart,Dairy,Brand D,East,3,Medium,327,261
Flipkart,Dairy,Brand D,East,3,High,403,4525
Flipkart,Dairy,Brand D,East,4,Low,485,4677
Flipkart,Dairy,Brand D,East,4,Medium,312,2492
Flipkart,Dairy,Brand D,East,4,High,149,1268
Flipkart,Dairy,Brand D,East,5,Low,344,2044
Flipkart,Dairy,Brand D,East,5,Medium,329,4071
Flipkart,Dairy,Brand D,East,5,High,365,2174
Flipkart,Dairy,Brand D,West,1,Low,365,2605
Flipkart,Dairy,Brand D,West,1,Medium,57,1911
Flipkart,Dairy,Brand D,West,1,High,238,2086
Flipkart,Dairy,Brand D,West,2,Low,217,2994
Flipkart,Dairy,Brand D,West,2,Medium,406,3522
Flipkart,Dairy,Brand D,West,2,High,135,3511
Flipkart,Dairy,Brand D,West,3,Low,286,2058
Flipkart,Dairy,Brand D,West,3,Medium,153,2438
Flipkart,Dairy,Brand D,West,3,High,434,4190
Flipkart,Dairy,Brand D,West,4,Low,171,3533
Flipkart,Dairy,Brand D,West,4,Medium,289,2750
Flipkart,Dairy,Brand D,West,4,High,439,4831
Flipkart,Dairy,Brand D,West,5,Low,362,1254
Flipkart,Dairy,Brand D,West,5,Medium,174,627
Flipkart,Dairy,Brand D,West,5,High,357,3913
Flipkart,Dairy,Brand E,North,1,Low,124,2488
Flipkart,Dairy,Brand E,North,1,Medium,445,1305
Flipkart,Dairy,Brand E,North,1,High,229,3686
Flipkart,Dairy,Brand E,North,2,Low,276,163
Flipkart,Dairy,Brand E,North,2,Medium,435,2952
Flipkart,Dairy,Brand E,North,2,High,144,2182
Flipkart,Dairy,Brand E,North,3,Low,392,2121
Flipkart,Dairy,Brand E,North,3,Medium,424,3007
Flipkart,Dairy,Brand E,North,3,High,234,1261
Flipkart,Dairy,Brand E,North,4,Low,325,4176
Flipkart,Dairy,Brand E,North,4,Medium,446,830
Flipkart,Dairy,Brand E,North,4,High,434,511
Flipkart,Dairy,Brand E,North,5,Low,383,1852
Flipkart,Dairy,Brand E,North,5,Medium,333,367
Flipkart,Dairy,Brand E,North,5,High,334,2230
Flipkart,Dairy,Brand E,South,1,Low,60,223
Flipkart,Dairy,Brand E,South,1,Medium,328,3363
Flipkart,Dairy,Brand E,South,1,High,378,4566
Flipkart,Dairy,Brand E,South,2,Low,386,1587
Flipkart,Dairy,Brand E,South,2,Medium,169,4152
Flipkart,Dairy,Brand E,South,2,High,330,1038
Flipkart,Dairy,Brand E,South,3,Low,369,1129
Flipkart,Dairy,Brand E,South,3,Medium,128,3049
Flipkart,Dairy,Brand E,South,3,High,153,3024
Flipkart,Dairy,Brand E,South,4,Low,494,1298
Flipkart,Dairy,Brand E,South,4,Medium,217,219
Flipkart,Dairy,Brand E,South,4,High,399,3069
Flipkart,Dairy,Brand E,South,5,Low,375,3303
Flipkart,Dairy,Brand E,South,5,Medium,107,4615
Flipkart,Dairy,Brand E,South,5,High,118,1377
Flipkart,Dairy,Brand E,East,1,Low,464,2488
Flipkart,Dairy,Brand E,East,1,Medium,408,337
Flipkart,Dairy,Brand E,East,1,High,489,2752
Flipkart,Dairy,Brand E,East,2,Low,473,494
Flipkart,Dairy,Brand E,East,2,Medium,76,2587
Flipkart,Dairy,Brand E,East,2,High,330,1552
Flipkart,Dairy,Brand E,East,3,Low,427,3681
Flipkart,Dairy,Brand E,East,3,Medium,174,3905
Flipkart,Dairy,Brand E,East,3,High,414,4292
Flipkart,Dairy,Brand E,East,4,Low,124,3546
Flipkart,Dairy,Brand E,East,4,Medium,404,505
Flipkart,Dairy,Brand E,East,4,High,250,2571
Flipkart,Dairy,Brand E,East,5,Low,211,547
Flipkart,Dairy,Brand E,East,5,Medium,477,292
Flipkart,Dairy,Brand E,East,5,High,347,3714
Flipkart,Dairy,Brand E,West,1,Low,298,4268
Flipkart,Dairy,Brand E,West,1,Medium,76,3377
Flipkart,Dairy,Brand E,West,1,High,326,3929
Flipkart,Dairy,Brand E,West,2,Low,313,3410
Flipkart,Dairy,Brand E,West,2,Medium,181,2629
Flipkart,Dairy,Brand E,West,2,High,459,4418
Flipkart,Dairy,Brand E,West,3,Low,382,764
Flipkart,Dairy,Brand E,West,3,Medium,378,3469
Flipkart,Dairy,Brand E,West,3,High,51,4402
Flipkart,Dairy,Brand E,West,4,Low,144,3235
